9059,0,-47.24,16.24,973.14,38.45,31.74,3.66,-22.30,42.27,-34.80
9110,1,-45.41,16.11,972.90,39.06,31.13,3.05,-22.78,42.32,-36.28
9160,2,-46.51,14.89,973.63,40.28,31.74,4.27,-22.62,42.64,-35.96
9211,0,-46.88,15.01,973.14,37.84,30.52,4.27,-22.12,42.36,-36.77
9263,1,-46.14,15.75,973.39,38.45,29.91,3.66,-22.90,42.43,-35.93
9314,2,-46.51,15.87,973.75,39.67,31.13,4.27,-22.28,42.31,-35.56
9364,0,-47.00,15.63,969.97,38.45,29.30,3.66,-22.64,42.55,-35.90
9415,1,-46.88,15.63,972.17,39.67,30.52,3.05,-22.49,42.13,-35.96
9466,2,-44.92,15.99,971.56,39.67,29.30,4.88,-22.57,42.44,-36.28
9518,0,-46.26,15.75,972.78,38.45,30.52,4.88,-22.80,42.33,-36.17
9568,1,-47.24,15.50,970.58,39.67,30.52,3.05,-23.05,42.40,-35.75
9619,2,-46.14,15.38,973.14,38.45,31.13,4.88,-22.40,42.74,-36.69
9670,0,-45.17,16.72,971.68,39.67,30.52,3.05,-22.91,42.63,-35.91
9721,1,-46.39,15.14,972.78,41.50,31.13,4.27,-22.51,42.46,-36.33
9772,2,-46.26,15.99,972.66,39.67,31.74,3.66,-22.94,42.64,-35.89
9823,0,-48.34,15.63,972.29,39.06,31.13,5.49,-22.88,42.58,-36.16
9873,1,-45.04,15.63,972.66,39.67,29.91,5.49,-22.41,42.11,-36.72
9924,2,-45.29,15.63,972.78,39.06,31.74,5.49,-23.02,42.75,-34.91
9975,0,-45.53,15.63,973.63,38.45,30.52,3.66,-22.73,42.69,-36.23
10027,1,-45.78,13.79,973.14,39.67,30.52,4.88,-22.42,42.15,-36.08
10078,2,-45.29,15.75,973.27,39.06,31.74,4.27,-23.19,42.44,-35.95
10128,0,-45.78,15.63,973.02,39.06,31.13,3.05,-22.77,42.41,-35.75
10179,1,-45.65,15.01,972.90,39.67,31.13,3.66,-22.08,42.75,-35.83
10230,2,-45.17,14.89,972.29,38.45,29.91,3.66,-22.28,42.71,-36.45
10281,0,-48.10,14.53,973.14,38.45,31.13,3.05,-22.18,42.33,-35.93
10332,1,-46.14,15.75,974.00,40.28,31.74,4.27,-22.69,42.69,-35.78
10383,2,-45.04,13.92,970.09,38.45,31.13,4.27,-22.33,42.46,-34.90
10434,0,-46.75,15.99,971.44,37.23,32.35,3.66,-22.31,42.41,-36.05
