2,-27.59,20.63,974.61,38.45,29.30,7.32,-9.05,34.00,-39.01
0,-26.25,22.22,968.02,38.45,30.52,5.49,-9.05,33.86,-38.71
1,-25.76,21.61,967.16,40.28,30.52,6.10,-8.80,33.83,-38.85
2,-27.22,21.61,972.90,39.06,29.91,7.93,-9.73,33.68,-37.60
0,-27.59,21.85,977.29,37.84,31.13,7.93,-9.58,33.65,-38.44
1,-26.49,21.24,972.41,39.06,30.52,7.93,-9.52,33.35,-37.57
2,-25.51,21.85,965.33,38.45,29.91,6.71,-9.73,33.70,-39.18
0,-25.39,22.09,969.24,37.23,28.69,7.32,-9.66,33.13,-39.33
1,-27.47,21.85,976.20,39.06,28.69,7.32,-9.07,33.48,-38.57
2,-27.22,21.97,974.98,40.28,27.47,6.71,-9.23,33.67,-38.32
0,-25.76,22.09,967.90,39.67,30.52,8.54,-9.30,33.33,-39.16
1,-26.00,22.09,965.82,40.89,29.30,6.71,-9.59,33.85,-38.76
2,-26.73,21.97,974.49,39.67,29.91,6.71,-9.11,33.92,-38.01
0,-27.95,21.61,977.42,37.23,29.91,7.32,-9.00,33.44,-38.33
1,-26.86,21.36,971.92,38.45,30.52,6.71,-9.13,34.00,-38.32
2,-25.51,21.73,965.70,37.84,31.74,6.71,-9.03,33.70,-39.03
0,-26.00,22.22,968.14,38.45,31.13,6.10,-9.27,33.97,-38.42
1,-27.22,21.36,977.66,38.45,28.69,7.32,-9.02,33.96,-39.11
2,-27.10,21.61,975.95,39.67,31.13,7.93,-9.00,34.14,-38.10
0,-26.37,21.61,967.41,39.67,28.08,7.32,-9.80,33.47,-38.59
1,-25.15,22.34,965.58,39.06,31.74,7.32,-9.50,33.59,-38.99
2,-26.37,21.36,973.63,37.23,29.91,6.71,-9.28,33.37,-39.61
0,-27.22,20.87,977.05,39.67,29.91,6.71,-9.41,33.48,-39.20
1,-26.61,21.36,972.17,38.45,28.69,6.71,-9.46,33.79,-38.92
2,-25.15,22.71,965.70,37.84,31.13,7.93,-9.35,33.69,-39.62
0,-25.27,21.48,969.73,38.45,29.30,7.32,-9.72,33.94,-39.73
1,-27.34,20.75,975.83,39.06,29.30,7.32,-9.25,34.00,-38.35
2,-27.59,23.07,977.17,40.89,29.30,7.93,-9.81,33.65,-38.76
0,-25.76,22.95,967.16,37.84,29.91,9.16,-9.27,33.73,-38.50
1,-25.15,21.48,965.82,37.23,29.30,8.54,-9.07,34.07,-39.00
2,-27.71,21.97,973.88,37.23,29.30,6.10,-9.57,33.61,-38.13
0,-27.59,22.22,978.27,39.06,30.52,6.71,-9.85,34.13,-38.24
1,-27.34,21.36,972.66,38.45,29.91,7.32,-9.31,33.52,-38.43
2,-25.51,21.36,965.70,39.06,29.91,7.32,-9.09,33.83,-39.00
0,-25.63,21.48,969.36,39.67,28.08,7.32,-9.66,33.98,-37.98
1,-26.98,21.24,978.64,39.06,31.13,6.71,-9.16,33.63,-37.82
2,-27.22,21.61,976.32,39.06,30.52,7.32,-9.62,33.91,-39.09
0,-25.76,22.34,968.02,38.45,29.30,6.71,-9.58,33.70,-38.54
1,-24.66,22.22,966.06,38.45,31.13,7.93,-9.72,34.00,-38.22
2,-26.98,22.22,973.02,39.06,29.91,7.93,-10.11,33.46,-38.81
0,-27.34,22.71,977.66,39.06,31.13,6.71,-9.64,33.84,-39.83
1,-26.12,22.09,972.66,39.06,29.91,7.32,-9.83,33.53,-39.54
2,-24.29,21.12,966.31,37.84,31.13,9.16,-9.83,34.30,-39.33
0,-25.76,21.97,969.60,39.06,31.13,7.32,-10.10,34.02,-39.21
1,-27.59,21.97,976.68,37.84,29.91,7.32,-10.22,33.68,-39.04
2,-27.34,21.12,975.83,37.84,29.91,7.32,-9.41,33.67,-38.44
0,-25.63,22.22,968.38,37.84,30.52,8.54,-9.61,33.87,-38.55
1,-25.88,22.34,966.19,39.67,29.30,5.49,-10.23,34.16,-39.26
2,-26.12,21.85,974.61,37.84,28.69,7.93,-9.92,34.20,-38.94
0,-27.83,21.36,977.29,39.06,31.74,8.54,-9.59,34.13,-39.03
1,-25.88,21.61,971.31,39.67,30.52,6.71,-9.96,33.98,-38.94
2,-25.88,21.48,965.82,39.06,31.13,7.32,-9.62,33.86,-39.23
0,-26.37,22.58,969.36,37.84,27.47,7.93,-9.41,34.42,-38.66
1,-26.61,21.12,978.39,39.06,28.08,7.32,-9.97,34.09,-39.03
2,-27.71,21.73,974.98,38.45,29.30,8.54,-10.22,34.11,-38.79
0,-26.37,21.61,967.04,38.45,29.91,7.32,-9.27,34.00,-39.44
1,-25.76,21.85,965.21,39.06,30.52,7.32,-9.47,33.89,-39.17
2,-27.10,21.00,974.12,39.06,29.91,7.32,-9.53,33.26,-38.60
0,-27.59,21.00,977.66,37.84,31.74,7.32,-9.91,34.16,-39.17
1,-26.12,22.34,972.29,36.62,29.30,7.32,-9.78,33.63,-39.20
2,-26.25,21.85,965.33,37.23,29.30,6.71,-9.70,33.87,-39.29
0,-26.73,21.36,969.60,37.84,30.52,7.32,-9.91,34.13,-39.82
1,-27.71,21.61,977.17,37.84,29.30,7.93,-9.38,33.89,-39.17
2,-27.22,21.36,975.34,37.84,29.91,7.32,-9.34,33.87,-38.79
0,-26.25,21.61,966.19,36.62,29.30,6.71,-9.74,33.28,-38.99
1,-24.29,21.97,965.45,37.84,28.69,6.71,-9.62,33.80,-39.18
2,-26.25,21.24,972.90,37.23,29.30,7.93,-9.41,34.13,-38.20
0,-27.47,22.09,978.52,37.84,31.74,6.71,-9.55,33.78,-38.76
1,-27.71,21.73,971.92,40.28,30.52,7.93,-9.51,33.91,-39.61
2,-25.15,21.12,964.72,38.45,31.13,8.54,-9.20,33.86,-39.62
0,-26.61,21.48,968.99,37.84,28.69,7.93,-9.25,33.84,-39.56
1,-27.10,21.73,976.32,38.45,30.52,6.71,-9.70,33.72,-38.61
2,-26.86,21.85,975.34,38.45,29.91,7.93,-10.00,33.51,-38.05
0,-25.39,22.34,966.80,38.45,28.69,6.10,-10.14,33.50,-38.93
1,-26.12,21.85,967.29,39.06,29.91,7.93,-9.46,33.47,-37.87
2,-26.86,21.73,973.75,37.84,28.69,8.54,-9.63,33.72,-39.10
0,-28.08,22.71,977.78,37.84,31.13,7.32,-9.40,33.37,-39.21
1,-26.61,21.00,970.46,39.67,30.52,7.32,-9.96,33.65,-39.60
2,-24.66,21.73,965.09,37.23,29.91,8.54,-9.66,33.51,-38.96
0,-26.25,22.22,969.97,37.84,31.74,7.93,-9.99,33.95,-40.03
1,-27.59,21.97,976.56,38.45,29.30,7.32,-9.72,33.36,-38.83
2,-27.59,21.12,975.46,37.23,29.91,6.71,-9.64,33.20,-38.89
0,-26.12,21.85,967.41,39.06,30.52,7.32,-10.14,33.41,-39.14
1,-26.25,22.09,966.55,37.23,29.30,7.32,-9.73,33.73,-38.85
2,-26.61,21.85,974.85,37.84,29.91,7.32,-10.33,33.59,-38.92
0,-27.34,20.39,977.29,38.45,30.52,7.32,-9.69,33.87,-39.98
1,-26.98,21.85,970.21,39.67,30.52,7.93,-9.85,34.14,-38.35
2,-25.76,22.71,965.82,38.45,30.52,7.32,-9.56,33.81,-39.17
0,-25.88,21.61,968.38,39.67,29.30,7.93,-9.44,33.98,-38.55
1,-27.47,21.12,977.54,37.84,29.91,6.71,-9.62,33.73,-38.96
2,-27.83,21.00,975.83,36.01,29.91,6.71,-8.92,33.76,-39.76
0,-26.12,22.34,967.04,38.45,28.69,6.10,-8.98,33.48,-39.01
1,-25.63,22.58,966.80,37.23,28.69,7.93,-9.95,33.59,-39.62
2,-27.10,21.61,974.24,38.45,29.91,6.10,-10.19,33.73,-38.71
0,-27.22,21.24,977.05,38.45,31.74,7.32,-10.33,33.89,-38.53
1,-26.37,21.97,972.29,38.45,28.08,8.54,-9.95,33.42,-39.17
2,-25.76,21.48,966.19,38.45,31.13,7.93,-9.63,34.01,-39.31
0,-26.61,22.71,970.09,37.84,29.30,7.93,-9.74,33.64,-38.64
1,-27.71,20.87,976.56,38.45,29.91,6.71,-9.78,33.59,-37.90
2,-27.47,22.09,975.22,40.28,29.30,6.10,-9.31,33.92,-38.61
0,-25.88,21.48,967.65,37.84,29.30,7.32,-9.85,33.53,-37.55
1,-25.76,21.85,967.29,37.84,29.91,7.32,-9.95,33.57,-38.11
2,-26.37,20.87,972.90,39.06,31.13,7.93,-10.05,33.47,-38.18
0,-27.47,21.48,976.93,40.28,30.52,8.54,-10.30,33.80,-37.57
1,-27.10,21.73,975.95,40.89,28.69,7.32,-10.05,34.03,-38.38
2,-26.98,21.36,973.75,39.06,29.30,6.71,-10.12,33.56,-39.69
0,-26.37,21.61,967.90,40.28,29.30,7.32,-10.01,33.94,-38.87
1,-25.88,21.85,968.75,39.67,31.13,7.32,-9.92,34.07,-38.49
2,-27.47,21.61,974.37,39.67,29.30,7.93,-9.72,33.70,-38.78
0,-26.61,21.61,977.17,39.06,31.74,7.93,-9.69,33.51,-38.96
1,-26.25,22.34,970.70,39.67,30.52,5.49,-9.72,33.73,-38.98
2,-25.27,22.09,966.80,38.45,28.69,6.10,-9.84,33.74,-38.50
0,-25.51,21.97,970.21,40.28,29.91,8.54,-9.99,33.36,-39.27
1,-27.47,20.63,976.44,39.06,29.91,7.93,-9.97,33.34,-38.73
2,-27.59,21.61,974.37,39.67,31.74,7.32,-9.40,33.41,-39.88
0,-26.37,21.73,967.65,39.06,30.52,7.93,-10.46,33.69,-39.61
1,-25.63,21.73,967.41,39.67,31.13,7.93,-9.45,33.68,-38.57
2,-27.59,22.22,974.73,37.84,29.91,6.10,-9.50,33.87,-39.16
0,-27.83,21.73,974.85,38.45,29.30,6.71,-9.75,34.11,-39.21
1,-26.73,21.36,970.34,39.06,31.13,8.54,-9.53,33.70,-38.62
2,-25.88,22.46,967.04,40.28,31.13,6.71,-9.44,33.89,-37.70
0,-26.49,21.61,969.24,38.45,30.52,7.93,-9.94,33.45,-38.89
1,-26.73,21.61,975.22,37.23,28.69,8.54,-9.56,33.75,-38.57
2,-27.83,22.58,974.85,39.67,29.91,7.93,-9.40,34.00,-39.81
0,-25.76,22.34,968.02,39.67,29.91,7.93,-9.66,33.34,-38.51
1,-26.00,21.12,967.77,39.06,29.91,7.93,-9.44,33.75,-39.54
2,-27.22,21.36,972.53,39.67,30.52,6.71,-9.27,34.27,-38.99
0,-27.47,22.34,975.34,39.06,29.91,7.32,-9.18,33.84,-38.32
1,-26.61,22.95,972.05,39.67,29.30,8.54,-9.38,34.02,-39.47
2,-25.76,21.61,967.53,38.45,30.52,7.32,-9.34,33.83,-39.72
0,-26.61,21.73,971.31,39.06,30.52,7.32,-9.45,34.36,-39.44
1,-27.10,21.97,975.59,38.45,29.91,7.93,-9.48,34.01,-39.67
2,-28.08,20.87,974.00,39.06,31.13,7.32,-10.17,34.19,-39.73
0,-26.73,21.85,968.38,38.45,29.91,7.93,-9.67,34.09,-38.77
1,-26.61,21.61,968.14,39.06,30.52,7.93,-9.09,34.09,-39.06
2,-27.10,21.48,972.90,39.67,29.91,6.71,-9.74,33.79,-38.71
0,-27.47,21.85,976.07,39.06,31.13,7.32,-9.56,33.39,-39.36
1,-26.73,22.34,971.44,39.06,28.69,5.49,-9.51,33.92,-38.98
2,-26.12,22.09,967.65,39.06,29.91,7.32,-9.84,33.73,-39.28
0,-26.37,21.12,970.95,37.84,30.52,7.32,-9.58,34.01,-39.36
1,-26.73,21.85,974.37,39.67,29.91,6.71,-9.78,33.72,-38.89
2,-27.47,22.09,974.61,39.06,29.91,7.32,-9.62,33.80,-39.23
0,-25.63,22.46,969.60,38.45,29.91,6.71,-9.85,34.08,-39.36
1,-26.00,20.87,969.12,38.45,29.91,6.10,-9.89,33.75,-39.27
2,-26.37,22.09,973.27,39.67,30.52,8.54,-9.55,33.92,-39.65
0,-27.83,20.26,975.71,40.28,30.52,7.93,-9.68,33.56,-38.70
1,-25.76,22.58,971.92,37.84,28.08,6.71,-9.42,33.81,-39.70
2,-26.25,21.85,967.04,37.84,29.91,6.10,-10.10,34.03,-40.30
0,-26.49,20.63,971.31,39.06,29.30,7.32,-9.18,33.94,-39.62
1,-26.61,21.00,975.10,39.67,29.91,7.32,-9.48,33.54,-39.07
2,-27.47,21.36,976.32,39.67,28.69,9.16,-9.64,34.09,-39.45
0,-26.98,21.00,970.95,37.84,29.91,6.10,-9.44,33.58,-39.73
1,-25.88,21.24,967.04,39.06,29.91,7.93,-9.53,33.58,-39.44
2,-26.73,21.97,971.92,39.67,29.91,7.93,-9.44,33.35,-39.29
0,-27.59,21.85,975.83,39.67,30.52,7.32,-9.48,33.52,-38.60
1,-25.63,21.36,973.02,39.06,30.52,6.71,-9.41,33.92,-39.33
2,-26.61,22.46,969.60,39.06,30.52,6.10,-9.59,33.75,-38.93
0,-26.86,21.61,970.34,39.06,29.30,7.32,-9.44,33.98,-39.53
1,-26.73,21.00,974.73,39.67,30.52,9.16,-9.08,33.39,-38.94
2,-26.61,21.48,974.49,38.45,30.52,7.32,-9.59,33.92,-40.76
0,-25.63,21.36,970.09,38.45,29.91,6.71,-9.40,34.06,-39.05
1,-25.51,21.85,968.14,39.06,29.30,7.32,-9.75,34.01,-39.65
2,-26.73,21.36,972.66,39.06,31.74,6.71,-9.48,33.44,-40.16
0,-27.83,21.12,975.34,38.45,30.52,7.32,-9.62,33.58,-38.73
1,-26.49,21.61,972.17,37.84,29.91,6.10,-9.64,34.31,-39.53
2,-25.27,21.61,968.87,37.84,28.08,7.32,-9.58,34.23,-38.40
0,-25.27,21.73,970.46,37.84,29.30,6.71,-9.03,33.78,-39.11
1,-27.10,22.22,974.61,36.62,28.69,7.93,-9.51,33.84,-39.56
2,-26.37,21.73,974.85,38.45,30.52,7.93,-9.30,33.78,-39.55
0,-26.49,21.73,972.17,37.23,28.69,7.32,-9.73,34.20,-38.20
1,-26.00,21.97,968.51,39.06,29.91,7.32,-9.28,33.35,-38.35
2,-27.10,21.61,971.92,38.45,30.52,8.54,-9.02,33.44,-38.77
0,-27.47,21.36,974.00,38.45,29.30,7.32,-9.73,34.11,-38.75
1,-26.25,22.46,973.88,39.06,29.91,7.93,-9.53,33.59,-38.93
2,-25.51,22.83,968.75,37.84,28.08,7.32,-9.66,34.28,-39.07
0,-26.25,21.97,969.85,39.06,31.13,7.32,-9.48,33.52,-38.71
1,-26.98,22.09,972.90,38.45,28.08,7.32,-9.79,33.67,-38.88
2,-27.71,21.24,974.37,37.84,29.91,7.93,-9.53,33.98,-39.31
0,-26.25,22.46,973.02,40.28,29.91,7.93,-9.88,33.96,-38.54
1,-25.27,21.00,968.26,37.84,29.91,7.32,-9.41,33.56,-38.24
2,-26.61,21.00,970.21,39.06,30.52,6.10,-9.66,33.63,-38.71
0,-27.59,21.36,974.24,38.45,29.30,6.71,-9.51,33.67,-39.14
1,-26.73,21.97,973.75,39.06,30.52,7.32,-9.39,33.15,-38.90
2,-25.88,21.61,970.34,37.23,29.91,8.54,-9.88,33.53,-39.25
0,-25.76,20.87,969.48,39.06,30.52,8.54,-9.28,33.63,-39.01
1,-26.98,21.73,971.31,39.06,27.47,9.16,-9.67,33.72,-38.06
2,-26.61,21.36,974.12,38.45,30.52,6.10,-9.67,33.84,-39.25
0,-26.98,21.24,972.05,37.23,28.69,6.71,-9.38,33.63,-39.09
1,-25.76,21.00,968.99,38.45,29.30,8.54,-9.44,34.02,-39.47
2,-25.76,22.09,969.36,39.06,28.69,7.32,-9.29,33.90,-38.81
0,-26.73,22.22,974.49,37.23,30.52,6.71,-9.69,33.84,-38.84
1,-27.22,21.36,973.75,38.45,28.69,7.32,-9.59,33.79,-39.14
2,-25.15,21.00,969.60,38.45,29.30,7.32,-9.78,33.52,-39.64
0,-26.12,21.97,969.12,39.06,31.13,6.10,-9.24,33.44,-39.59
1,-27.59,21.73,972.53,38.45,29.91,7.93,-9.53,33.80,-38.05
2,-27.34,21.97,973.88,39.67,29.30,6.10,-9.57,34.06,-38.76
0,-26.73,21.85,971.19,38.45,29.91,7.32,-9.50,33.06,-38.76
1,-25.27,21.61,967.77,39.67,29.91,7.93,-9.74,33.83,-38.55
2,-26.49,21.85,969.85,38.45,28.08,7.93,-9.30,34.36,-39.27
0,-26.37,21.61,973.51,39.67,29.91,7.93,-9.59,34.17,-38.72
1,-26.73,21.61,974.98,39.06,28.69,7.93,-9.41,33.57,-39.18
2,-26.98,22.83,970.70,37.84,29.30,6.71,-9.73,33.84,-38.56
0,-25.76,22.09,968.14,39.67,29.30,6.10,-9.36,34.16,-38.96
1,-25.76,21.85,972.17,38.45,30.52,7.32,-9.18,33.91,-37.94
2,-27.22,21.00,974.12,37.84,30.52,6.71,-9.03,34.16,-39.22
0,-27.59,22.46,972.53,37.84,28.69,7.32,-9.11,33.64,-39.64
1,-26.73,21.24,968.02,37.84,29.91,7.32,-8.87,33.61,-40.08
2,-25.76,21.48,969.73,38.45,29.91,7.32,-9.64,33.70,-38.11
0,-27.34,21.36,974.37,39.06,31.13,7.32,-9.62,33.96,-39.78
1,-26.25,22.22,974.24,37.23,30.52,6.71,-9.25,34.47,-39.29
2,-26.73,22.34,969.97,39.06,31.13,8.54,-9.50,34.08,-39.25
0,-25.63,21.61,967.90,39.67,29.91,7.32,-9.57,33.64,-40.87
1,-24.66,22.22,971.68,39.67,31.13,7.32,-9.78,33.54,-39.48
2,-26.73,21.48,974.49,39.67,29.91,7.93,-9.27,33.98,-39.97
0,-27.47,21.48,973.14,37.84,30.52,6.10,-9.35,34.41,-39.01
1,-25.51,21.61,969.36,38.45,29.91,6.71,-9.89,34.16,-39.23
2,-26.49,21.73,968.14,37.84,29.91,7.32,-9.77,33.53,-38.96
0,-26.12,21.24,971.68,37.84,29.91,7.93,-8.84,33.85,-39.42
1,-26.73,22.34,974.85,39.06,28.08,8.54,-9.74,33.90,-38.98
2,-26.73,22.46,970.95,39.06,28.08,7.32,-9.25,33.51,-39.17
0,-25.63,21.36,968.02,37.84,29.91,7.93,-10.05,33.42,-38.95
1,-26.00,22.22,971.68,39.67,29.91,7.93,-9.57,34.06,-38.09
2,-26.86,21.48,974.24,38.45,28.08,7.32,-9.19,33.70,-38.49
0,-26.86,21.85,972.78,39.67,29.30,7.93,-9.12,33.89,-38.24
1,-26.12,21.73,968.38,38.45,29.91,6.71,-9.48,34.06,-38.68
2,-26.12,21.85,969.12,38.45,29.30,7.93,-9.66,33.65,-39.47
0,-27.22,21.85,972.78,37.84,30.52,7.32,-9.53,33.63,-39.36
1,-27.34,21.73,975.59,37.84,30.52,6.71,-9.30,33.76,-38.29
2,-27.34,21.61,971.31,39.06,29.91,7.32,-9.34,33.91,-38.99
0,-26.49,22.34,967.41,37.84,29.91,6.10,-9.59,33.63,-38.65
1,-25.88,21.85,970.46,40.28,29.30,6.10,-9.52,34.27,-39.42
2,-27.34,22.22,975.10,39.67,31.13,7.32,-9.24,34.11,-39.90
0,-26.86,21.24,973.88,37.84,30.52,6.10,-9.45,33.73,-38.44
1,-26.73,21.36,969.12,40.28,29.91,6.10,-9.24,34.07,-39.98
2,-26.86,21.48,966.92,39.06,29.91,6.71,-9.42,34.07,-38.54
0,-26.73,22.34,972.53,38.45,31.74,7.93,-9.42,33.70,-39.03
1,-27.10,21.97,975.83,40.28,29.91,8.54,-9.27,33.56,-38.33
2,-26.25,22.95,972.90,39.06,29.30,7.93,-9.35,33.44,-38.27
0,-25.39,21.73,968.51,38.45,29.30,9.16,-9.45,34.28,-39.32
1,-26.37,21.24,970.34,38.45,30.52,7.32,-9.22,33.86,-39.03
2,-25.76,21.73,974.98,36.62,31.13,7.32,-9.11,33.96,-38.93
0,-26.86,22.34,975.71,39.06,29.91,7.32,-9.63,33.52,-38.76
1,-26.73,21.48,969.73,39.67,29.91,7.93,-9.45,33.84,-39.44
2,-25.63,21.61,967.53,39.06,29.30,7.93,-9.75,33.92,-39.33
0,-26.00,21.85,973.14,38.45,31.13,7.93,-9.11,33.92,-39.40
1,-26.86,21.73,975.71,42.11,30.52,8.54,-9.78,34.18,-38.76
2,-26.25,21.61,972.41,40.28,31.13,7.93,-9.46,34.07,-39.27
0,-26.00,22.09,967.16,40.28,29.91,6.71,-9.74,33.74,-39.09
1,-26.61,22.71,970.09,39.67,30.52,8.54,-9.59,34.42,-38.12
2,-26.49,22.58,975.46,38.45,30.52,7.32,-9.48,33.67,-39.31
0,-27.47,21.97,976.32,37.84,29.30,9.16,-9.14,32.87,-38.29
1,-26.37,21.24,970.46,39.67,30.52,7.32,-9.35,33.86,-39.21
2,-26.61,22.22,967.29,40.89,31.74,7.93,-9.42,33.96,-38.27
0,-26.12,22.09,973.27,38.45,30.52,6.10,-10.13,33.70,-38.00
1,-27.10,21.97,976.44,39.67,29.30,7.32,-9.55,34.58,-39.39
2,-27.71,21.12,973.75,36.62,30.52,7.32,-9.77,34.28,-39.28
0,-25.88,21.48,967.29,38.45,30.52,7.32,-9.75,33.76,-39.34
1,-25.27,21.97,969.85,40.89,29.30,6.71,-9.74,34.47,-39.23
2,-27.10,20.63,975.71,39.67,30.52,7.32,-9.83,34.50,-39.16
0,-27.71,20.39,975.83,39.06,29.30,8.54,-9.96,34.13,-38.78
1,-27.10,21.12,969.97,39.67,30.52,7.32,-9.31,33.90,-38.57
2,-25.51,21.73,967.04,40.28,28.69,7.93,-9.51,34.14,-38.45
0,-26.37,22.58,971.80,39.67,31.13,7.32,-9.83,34.19,-39.06
1,-27.83,21.24,977.66,39.67,29.30,7.93,-9.64,33.86,-38.93
2,-26.25,22.46,973.27,37.84,29.91,7.32,-9.74,33.90,-39.51
0,-24.90,21.97,967.29,40.28,29.91,5.49,-9.67,34.12,-38.67
1,-26.49,20.87,969.85,37.84,29.30,6.71,-9.66,33.94,-39.04
2,-27.22,21.61,975.71,37.84,29.91,8.54,-9.22,33.74,-38.59
0,-26.61,22.09,975.46,39.06,29.30,6.10,-9.41,34.03,-39.05
1,-26.12,22.83,967.90,37.84,30.52,7.93,-8.89,34.25,-39.58
2,-25.76,21.24,965.94,39.06,31.74,9.16,-8.92,34.18,-39.16
0,-27.34,21.24,972.66,39.67,29.30,7.93,-9.27,33.92,-39.79
1,-27.34,21.48,977.54,37.84,29.91,6.71,-9.63,33.90,-39.12
2,-26.86,21.85,973.51,37.84,29.30,7.93,-9.38,33.65,-39.94
0,-25.27,21.00,966.80,38.45,30.52,7.32,-9.83,34.24,-39.92
1,-26.12,21.24,968.63,37.84,28.69,7.32,-9.46,33.46,-39.36
2,-26.49,21.12,975.46,39.06,31.13,7.93,-9.69,34.22,-39.92
0,-28.08,21.36,975.22,37.84,29.91,9.16,-9.52,34.41,-39.53
1,-26.49,21.97,970.83,36.62,29.91,7.93,-9.30,33.92,-38.77
2,-25.39,21.85,966.55,39.06,29.91,7.32,-9.57,34.13,-39.69
0,-26.49,21.73,972.78,39.06,29.30,6.71,-9.22,33.72,-39.51
1,-27.71,21.48,977.42,40.28,29.30,7.32,-9.57,34.41,-39.31
2,-26.73,21.61,973.75,36.62,29.30,7.32,-9.79,34.03,-38.89
0,-25.51,21.61,965.94,39.06,29.91,7.32,-9.31,34.25,-38.38
1,-25.27,20.75,967.77,39.67,30.52,7.32,-9.33,34.07,-40.09
2,-26.98,21.61,974.85,37.84,32.35,6.71,-9.02,34.39,-39.39
0,-26.98,22.46,976.56,37.84,29.91,7.93,-9.12,34.34,-38.16
1,-26.49,21.85,970.34,39.06,29.91,6.10,-9.38,34.44,-38.68
2,-24.78,21.12,965.45,39.06,30.52,7.32,-9.18,33.68,-39.47
0,-27.22,21.36,972.78,39.67,28.69,7.32,-9.47,33.57,-38.42
1,-26.73,22.22,977.66,37.23,28.69,6.71,-9.36,33.69,-39.39
2,-27.83,21.73,974.24,38.45,30.52,8.54,-9.72,33.86,-40.03
0,-25.51,21.73,966.55,39.06,30.52,7.32,-8.64,33.87,-39.45
1,-26.49,22.46,968.51,37.84,29.91,7.93,-9.35,33.92,-38.57
2,-28.08,21.36,975.95,39.06,31.74,7.93,-9.72,33.65,-39.10
0,-27.71,21.24,978.52,37.84,29.91,6.71,-8.89,34.00,-39.48
1,-26.37,22.95,968.99,37.84,29.91,7.32,-9.06,33.50,-38.53
2,-25.51,22.46,966.67,37.84,29.91,7.32,-9.14,33.90,-39.29
0,-25.63,21.12,972.05,39.67,31.13,7.32,-9.19,33.86,-39.36
1,-27.34,21.36,977.29,37.84,30.52,7.32,-9.12,34.07,-38.42
2,-26.98,22.34,974.12,37.84,28.69,8.54,-9.40,34.14,-39.22
0,-26.00,22.83,967.04,39.06,29.91,8.54,-9.22,33.94,-38.10
1,-25.51,22.95,968.51,38.45,28.08,7.32,-9.89,33.91,-39.48
2,-27.34,21.61,975.10,38.45,29.30,4.88,-9.06,33.81,-39.25
0,-26.98,21.85,977.91,37.23,31.13,6.10,-9.00,34.00,-39.32
1,-26.12,22.83,969.85,39.06,29.91,7.93,-9.24,34.02,-39.32
2,-25.51,21.48,966.43,39.06,29.91,7.32,-9.45,33.92,-38.95
0,-26.00,21.00,971.92,38.45,28.69,6.10,-9.73,33.97,-38.81
1,-28.08,21.00,978.39,39.06,28.69,7.93,-9.33,33.94,-38.77
2,-26.49,21.61,974.37,37.23,29.91,6.71,-9.03,34.05,-39.71
0,-25.51,22.58,966.43,37.23,28.69,7.32,-9.16,34.47,-39.21
1,-26.12,22.71,967.65,36.62,28.69,8.54,-9.42,34.03,-39.23
2,-27.34,22.09,975.10,35.40,28.69,6.10,-9.35,34.16,-38.81
0,-27.95,22.09,976.56,39.67,29.30,7.32,-9.55,34.46,-38.09
1,-25.76,22.46,969.97,39.06,29.30,6.71,-9.55,33.98,-38.55
2,-25.15,21.85,965.70,38.45,30.52,6.71,-9.45,34.22,-39.25
0,-26.12,20.63,970.58,39.06,31.74,7.32,-9.47,33.90,-38.23
1,-28.44,20.87,977.91,37.84,29.91,7.32,-9.72,34.45,-38.71
2,-28.56,21.61,974.24,38.45,31.13,7.93,-9.48,34.08,-40.28
0,-25.51,20.75,967.29,39.67,29.30,7.93,-9.17,34.13,-39.05
1,-26.00,21.85,968.87,37.84,29.30,8.54,-9.72,34.01,-39.47
2,-26.49,21.73,976.44,39.67,29.30,7.93,-9.38,34.44,-39.12
0,-27.83,21.00,978.64,39.06,31.13,6.71,-8.90,34.30,-38.82
1,-25.63,22.09,969.48,37.84,29.91,7.32,-9.19,33.89,-38.56
2,-24.78,21.61,965.45,37.84,29.91,7.32,-9.11,33.68,-39.03
0,-26.00,21.85,971.92,39.67,29.30,7.32,-9.19,34.08,-39.69
1,-26.98,21.24,977.17,37.84,31.74,7.32,-9.29,34.09,-38.61
2,-26.86,20.75,974.00,40.89,29.30,7.32,-9.83,33.76,-37.55
0,-26.37,21.61,964.72,39.67,30.52,8.54,-9.69,34.22,-37.92
1,-26.37,21.48,967.77,38.45,31.13,7.32,-9.27,34.24,-39.66
2,-26.12,22.22,976.56,39.06,29.30,6.10,-9.23,34.22,-39.97
0,-27.95,21.12,977.66,38.45,29.30,7.32,-9.52,34.14,-39.01
1,-25.76,21.61,969.48,39.06,29.30,7.93,-9.69,34.12,-39.70
2,-25.76,22.71,964.48,37.84,31.13,7.32,-9.72,34.11,-38.96
0,-25.88,22.34,970.46,38.45,31.13,8.54,-9.36,33.90,-37.70
1,-29.30,20.26,978.76,39.06,31.13,7.32,-8.90,34.11,-39.15
2,-26.73,22.46,974.73,37.84,29.30,8.54,-9.91,33.90,-39.28
0,-25.15,21.61,966.55,38.45,29.30,6.71,-9.81,33.80,-39.17
1,-25.76,22.83,965.58,37.84,29.30,7.32,-9.36,34.00,-38.77
2,-27.10,21.12,974.85,37.84,32.35,7.32,-9.77,34.24,-38.44
0,-27.71,22.09,978.64,37.23,31.74,7.93,-9.06,33.92,-38.50
